"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"RP11-571M6.17"	-0.7165203	4.07088	25.49678	4.431222e-07	2.80078e-06
"PPIAP3"	0.4909806	6.967977	25.49299	4.439932e-07	2.804833e-06
"RP11-125N22.1"	0.8064799	4.216405	25.46809	4.497616e-07	2.839804e-06
"CTD-2127H9.1"	0.5343596	6.979599	25.46699	4.500167e-07	2.839945e-06
"RP11-408H20.2"	0.5040956	5.487055	25.46431	4.506435e-07	2.842158e-06
"RN7SKP216"	-0.5668071	7.376719	25.4635	4.50833e-07	2.842158e-06
"RP11-265N7.1"	1.108577	1.676224	25.46195	4.511942e-07	2.842966e-06
"KIAA2022"	-0.7198839	3.878565	25.45511	4.527964e-07	2.851589e-06
"AL359693.1"	-0.5803825	4.979016	25.43712	4.570388e-07	2.876822e-06
"RP11-601I15.1"	0.4431842	5.507401	25.43256	4.581211e-07	2.882149e-06
"ODF3"	-0.9047445	2.340412	25.43107	4.584745e-07	2.882886e-06
"ITK"	1.420655	0.903632	25.42636	4.595954e-07	2.888446e-06
"SGCD"	0.7228108	4.034873	25.42372	4.602238e-07	2.890907e-06
"RP11-550H2.2"	-0.8181334	2.348578	25.42134	4.607921e-07	2.892987e-06
"IGKJ3"	0.636744	4.001226	25.40906	4.637348e-07	2.909966e-06
"FBXL7"	-0.5754856	6.280743	25.40141	4.655768e-07	2.920023e-06
"KCNK6"	-0.5549444	6.763188	25.39404	4.673602e-07	2.929702e-06
"ZSCAN1"	0.4802152	6.859074	25.36794	4.737259e-07	2.968083e-06
"RP11-290F20.2"	0.5356909	6.835215	25.36064	4.755234e-07	2.977816e-06
"WDR43"	-0.4527324	5.508677	25.34599	4.791464e-07	2.998965e-06
"RP11-560L11.1"	1.068459	4.635155	25.33413	4.821024e-07	3.01592e-06
"RP5-1061H20.3"	-0.5593838	4.660591	25.30802	4.886732e-07	3.055459e-06
"OR9N1P"	0.4542161	6.448351	25.30175	4.902639e-07	3.063835e-06
"RNU6-1273P"	-0.5035602	8.144787	25.29716	4.914308e-07	3.069556e-06
"RP11-574F21.2"	-0.5085587	6.353905	25.28433	4.94712e-07	3.088471e-06
"SKA2P1"	-0.6865855	3.315888	25.27044	4.982881e-07	3.109205e-06
"RP11-589C21.1"	0.5714825	7.457283	25.26652	4.993001e-07	3.113041e-06
"RNU6-1277P"	-0.409796	6.714773	25.26609	4.994129e-07	3.113041e-06
"LCN9"	-0.6184343	7.682519	25.25083	5.033789e-07	3.136161e-06
"EGLN3"	-0.5568998	7.105032	25.23946	5.063558e-07	3.153098e-06
"MIR186"	-0.9049261	3.612615	25.23243	5.082055e-07	3.163003e-06
"MOGAT1"	-0.6092159	5.947418	25.21202	5.136098e-07	3.195009e-06
"MEOX2"	-0.5028112	4.471055	25.20808	5.146611e-07	3.199918e-06
"RNU6-1081P"	0.5119809	4.335128	25.20517	5.154388e-07	3.203122e-06
"RP11-547D24.3"	-0.8121078	3.549965	25.18507	5.208374e-07	3.235023e-06
"RP11-178H8.3"	-0.7234798	3.48076	25.17787	5.227872e-07	3.245482e-06
"SUV39H2"	-0.5402212	5.955393	25.16154	5.272326e-07	3.271415e-06
"RP11-555M1.3"	-0.8821142	3.987826	25.15913	5.278927e-07	3.273847e-06
"DPPA2P3"	-0.5177814	7.379942	25.15261	5.296784e-07	3.283253e-06
"RPL35AP19"	0.5622901	5.227105	25.14024	5.330886e-07	3.302714e-06
"AC068570.1"	0.804278	2.300934	25.13012	5.358918e-07	3.318396e-06
"RPS7P3"	-1.153342	3.068286	25.11675	5.396206e-07	3.339792e-06
"C16orf96"	-0.4209309	7.232143	25.10717	5.42308e-07	3.354723e-06
"AP000807.2"	0.4264663	6.658799	25.08932	5.473509e-07	3.384203e-06
"UBE2NL"	0.6570708	6.027367	25.0853	5.484952e-07	3.389562e-06
"SYCE3"	0.7246774	3.285212	25.07224	5.52221e-07	3.410859e-06
"NDUFA3"	0.6401565	6.157927	25.07073	5.526547e-07	3.411811e-06
"ADH5"	0.6750919	6.060144	25.05389	5.57501e-07	3.43999e-06
"OR52B5P"	-0.6400966	5.739957	25.0388	5.618832e-07	3.465278e-06
"RP4-813F11.4"	-0.7931151	3.220865	25.03031	5.643604e-07	3.478797e-06
"CTD-2128A3.2"	0.7996045	1.667153	25.01571	5.686498e-07	3.503468e-06
"IGKV2OR2-2"	0.9129048	3.224137	24.99671	5.742823e-07	3.536385e-06
"MAGI2-AS1"	-0.7263225	5.191163	24.98216	5.786328e-07	3.561378e-06
"RP11-1085N6.2"	-0.5108349	4.964509	24.97758	5.800099e-07	3.568055e-06
"ZCCHC6"	-0.6610968	4.99964	24.97551	5.806315e-07	3.570079e-06
"RP13-516M14.2"	0.4552156	6.594388	24.8719	6.126891e-07	3.765292e-06
"RP11-703C10.1"	0.4789659	7.515759	24.86442	6.150738e-07	3.778045e-06
"KRI1"	0.7227112	2.550804	24.85342	6.185916e-07	3.797742e-06
"RP11-451H23.3"	-1.141563	5.689396	24.8142	6.313058e-07	3.87385e-06
"RP4-736H5.3"	-0.7033241	3.918623	24.81078	6.324275e-07	3.878001e-06
"RNU6-1227P"	0.6606173	2.925415	24.8102	6.326177e-07	3.878001e-06
"RP11-167N5.5"	-0.547802	5.961808	24.8066	6.338e-07	3.883298e-06
"RP11-690I21.3"	0.3982461	7.47035	24.77998	6.426153e-07	3.935333e-06
"CTC-327F10.1"	0.407674	6.304564	24.75906	6.496281e-07	3.976284e-06
"RP11-144N1.4"	0.5664282	3.529232	24.75706	6.503002e-07	3.978403e-06
"RP1-142L7.8"	0.844527	4.79534	24.7468	6.537717e-07	3.997637e-06
"ANKS1B"	0.6669421	5.560232	24.74078	6.558193e-07	4.00815e-06
"RNU7-169P"	-0.6915686	4.367579	24.7268	6.605909e-07	4.035291e-06
"RP11-386I8.6"	0.4265085	7.563474	24.70684	6.674689e-07	4.075267e-06
"LATS2-AS1"	0.7769647	1.78108	24.6989	6.702244e-07	4.090044e-06
"CTD-2001E22.1"	-0.8443266	6.805392	24.69634	6.711153e-07	4.093434e-06
"RP11-782C8.7"	0.595162	4.52531	24.68784	6.740811e-07	4.109471e-06
"RPS17P1"	0.5692352	5.355947	24.6749	6.78624e-07	4.135101e-06
"RNU6-938P"	-0.7048999	7.707441	24.66974	6.804428e-07	4.142578e-06
"MIR4452"	-0.8799138	3.423111	24.66915	6.806495e-07	4.142578e-06
"AC068542.2"	-0.7098804	4.057857	24.66853	6.808695e-07	4.142578e-06
"RP11-585K6.2"	0.6506515	4.74016	24.66473	6.822118e-07	4.148677e-06
"RP11-59H7.3"	0.6274767	5.056862	24.65467	6.857831e-07	4.168318e-06
"RP11-395P13.1"	-0.4494854	8.009497	24.62811	6.953006e-07	4.224064e-06
"RP11-10C24.3"	0.4471722	6.309664	24.60492	7.03718e-07	4.273074e-06
"RP11-158M2.4"	0.4006788	6.813047	24.57462	7.148715e-07	4.338641e-06
"RP1-102E24.8"	-0.4634949	9.835717	24.5668	7.177769e-07	4.354109e-06
"RPL15P3"	-0.5016223	8.466698	24.54718	7.25124e-07	4.396492e-06
"COPG2"	0.4033456	8.658123	24.53894	7.282308e-07	4.413137e-06
"AC005154.8"	-0.9042311	1.150304	24.53228	7.307546e-07	4.426233e-06
"AKAP9"	-0.713185	5.218105	24.52807	7.3235e-07	4.433696e-06
"IGHD4-4"	0.4520468	5.718394	24.50169	7.424465e-07	4.492593e-06
"GDF2"	0.5039323	5.051063	24.46819	7.554683e-07	4.569123e-06
"RP3-522P13.2"	-0.6704306	4.508284	24.46688	7.559826e-07	4.569969e-06
"AC009297.1"	-0.6968463	8.824495	24.44717	7.637567e-07	4.614678e-06
"RP5-1107A17.2"	0.429999	6.859694	24.44112	7.661564e-07	4.626887e-06
"AC012354.8"	-0.5056583	6.129543	24.42726	7.716917e-07	4.656415e-06
"AC027811.1"	-1.023107	3.027248	24.42696	7.718089e-07	4.656415e-06
"AC006427.2"	-1.09438	3.858206	24.42317	7.733285e-07	4.663278e-06
"DERA"	0.4729417	4.98384	24.41706	7.757882e-07	4.6758e-06
"DALRD3"	0.436243	7.859393	24.38349	7.894235e-07	4.755634e-06
"MYL6"	-0.5401699	5.870345	24.37548	7.927128e-07	4.773093e-06
"RNU6-1140P"	0.5359836	7.826429	24.36817	7.957271e-07	4.78888e-06
"RP11-215C7.3"	0.5404483	5.436163	24.35625	8.006641e-07	4.816218e-06
"PYCR1"	-0.642043	4.464812	24.35121	8.027618e-07	4.826457e-06
"AP005638.1"	0.871307	1.627993	24.3487	8.03809e-07	4.830373e-06
"LINC00623"	-0.7220179	2.013512	24.33207	8.10781e-07	4.869873e-06
"RP11-955H22.4"	-0.4341618	5.887108	24.32428	8.140656e-07	4.887197e-06
"C16orf72"	-0.6801231	6.06032	24.3168	8.172318e-07	4.903792e-06
"NCOR2"	0.8044599	4.679343	24.31318	8.187686e-07	4.9106e-06
"RP11-761B3.1"	0.6538833	5.92033	24.30833	8.208324e-07	4.92056e-06
"BFSP1"	-0.5699716	6.876033	24.29756	8.254372e-07	4.945734e-06
"AC080037.1"	-0.4798412	6.027328	24.29437	8.268034e-07	4.95149e-06
"IFNAR2"	-0.3977575	7.02531	24.27592	8.347602e-07	4.996688e-06
"CTC-260E6.7"	0.5228839	6.454067	24.26556	8.392612e-07	5.021168e-06
"AC099339.1"	0.4087387	7.245519	24.25058	8.458174e-07	5.057913e-06
"AC091320.2"	-0.7344332	3.964777	24.22136	8.587446e-07	5.132702e-06
"MRGPRE"	0.7429968	4.0991	24.21987	8.594091e-07	5.133705e-06
"LIPJ"	-0.7196376	3.392371	24.2191	8.597536e-07	5.133705e-06
"IL20RB"	0.411499	7.802671	24.21523	8.614848e-07	5.141527e-06
"RP11-379J13.2"	-0.858434	2.628402	24.21201	8.629259e-07	5.14761e-06
"RP11-279F6.2"	-0.7719332	4.776828	24.20912	8.642224e-07	5.152826e-06
"EIF2AK4"	-0.6109257	6.179558	24.19882	8.688572e-07	5.17793e-06
"AC004237.1"	-0.5500592	6.81871	24.19199	8.719416e-07	5.193776e-06
"ZNF433"	0.5278476	6.123633	24.16759	8.83058e-07	5.257426e-06
"TUSC2"	0.7008752	2.895207	24.12183	9.042942e-07	5.378961e-06
"RN7SL332P"	0.6382203	6.961477	24.1217	9.04353e-07	5.378961e-06
"TSPY20P"	-0.4990871	5.237887	24.10807	9.107789e-07	5.414543e-06
"IFNB1"	-0.4944095	4.642234	24.07511	9.265014e-07	5.505331e-06
"CTD-2003C8.2"	-0.6200097	6.148593	24.05294	9.372292e-07	5.566366e-06
"RN7SL700P"	-0.7148276	3.316399	24.04373	9.417241e-07	5.590342e-06
"AC016697.1"	-0.5633506	5.443067	24.03026	9.483359e-07	5.626855e-06
"CTD-2278I10.4"	-0.6067359	10.4281	24.01789	9.54449e-07	5.660374e-06
"ABCA11P"	-0.3949132	7.864559	24.00197	9.623732e-07	5.704597e-06
"RP11-255G21.1"	0.4817106	6.61602	23.99424	9.662433e-07	5.724757e-06
"FBXL4"	0.5769975	5.042684	23.99093	9.679045e-07	5.731817e-06
"CLIC2"	-0.7719511	2.369213	23.9857	9.705379e-07	5.744624e-06
"IGHVIII-16-1"	0.8689001	2.406518	23.97946	9.73688e-07	5.760476e-06
"AC010904.1"	0.5012773	4.572875	23.96798	9.795108e-07	5.792117e-06
"RP11-179G8.1"	0.5348624	7.131116	23.96629	9.803734e-07	5.79441e-06
"MIR597"	0.5602448	4.648917	23.96393	9.815767e-07	5.798715e-06
"CTB-88F18.3"	-0.6294101	5.511846	23.95552	9.858724e-07	5.821273e-06
"CTD-2630F21.1"	-0.5238178	9.597984	23.94769	9.898885e-07	5.842161e-06
"SPCS2P4"	0.4876398	6.772971	23.9398	9.939557e-07	5.86333e-06
"CTD-2194M22.1"	0.8449533	4.098768	23.9318	9.98092e-07	5.88486e-06
"CSDE1"	0.402132	8.59144	23.93088	9.985699e-07	5.88486e-06
"AC096559.1"	0.7611139	4.682766	23.90883	1.010075e-06	5.948858e-06
"TRIQK"	0.4881234	5.845307	23.9082	1.010404e-06	5.948858e-06
"RP11-679I18.4"	0.5129949	8.29603	23.88261	1.023926e-06	6.025565e-06
"RP11-261C10.5"	0.5619628	5.474051	23.8797	1.025476e-06	6.031773e-06
"RP11-382N13.5"	0.5886171	3.740534	23.87449	1.028252e-06	6.045189e-06
"NPAP1P4"	-0.6488862	8.576808	23.84663	1.043243e-06	6.130369e-06
"RP11-434D9.1"	0.5604773	5.954701	23.8296	1.052512e-06	6.181862e-06
"RNU6-486P"	-0.4746958	6.289164	23.82384	1.055669e-06	6.197423e-06
"AC061975.4"	-0.7354423	3.269782	23.81574	1.060118e-06	6.220169e-06
"HAND2"	0.6315681	4.311888	23.81494	1.060563e-06	6.220169e-06
"IL4I1"	-1.024153	2.909187	23.79998	1.068837e-06	6.265685e-06
"RP11-211A18.1"	-0.6244821	6.391584	23.79383	1.072257e-06	6.282715e-06
"KB-1572G7.2"	0.4524258	5.311036	23.78918	1.07485e-06	6.294886e-06
"OR2B6"	-0.5673489	10.52221	23.77438	1.083147e-06	6.340437e-06
"RP11-204C16.4"	0.7041503	3.234947	23.76925	1.086037e-06	6.354307e-06
"RP11-299J3.8"	-0.4325473	7.012526	23.7667	1.087477e-06	6.35968e-06
"AC011999.1"	1.351643	2.508079	23.76202	1.090127e-06	6.370534e-06
"RP11-359E8.3"	0.6440377	3.213324	23.76158	1.090376e-06	6.370534e-06
"SPP1"	-0.5642976	4.347966	23.75399	1.094685e-06	6.392645e-06
"SNORD31"	-0.6430264	4.748717	23.75147	1.096119e-06	6.397957e-06
"RP3-388E23.2"	0.5175748	5.596894	23.74364	1.100586e-06	6.420964e-06
"CCDC178"	0.5466335	4.764668	23.72556	1.110972e-06	6.478461e-06
"RP11-302L19.3"	-1.271402	1.128147	23.72378	1.112003e-06	6.481373e-06
"IGFN1"	0.7042045	4.615513	23.71727	1.115768e-06	6.500215e-06
"NDUFA4P2"	-0.5118114	6.720322	23.70942	1.12033e-06	6.523675e-06
"ANXA6"	0.4475061	6.181697	23.70807	1.121116e-06	6.525139e-06
"KIAA0586"	-0.4458061	5.874451	23.69989	1.125888e-06	6.549795e-06
"CTD-2012K14.7"	1.404757	2.486602	23.69552	1.12845e-06	6.561569e-06
"RP3-512E2.2"	-0.4538772	5.955406	23.69346	1.129657e-06	6.565459e-06
"RP11-349A22.3"	0.5027045	5.743248	23.69075	1.131252e-06	6.571602e-06
"AL450244.1"	0.5635045	8.058315	23.6865	1.133752e-06	6.582989e-06
"FAM183CP"	0.5564059	6.493273	23.67189	1.142393e-06	6.630009e-06
"HIST1H3C"	0.6499499	6.408394	23.67014	1.143427e-06	6.632853e-06
"AC009531.2"	-0.7459536	4.054594	23.66051	1.149169e-06	6.658219e-06
"AC067718.1"	0.568751	5.117205	23.66013	1.149391e-06	6.658219e-06
"RP11-15J10.9"	0.4606878	7.556041	23.66006	1.149436e-06	6.658219e-06
"RNU7-51P"	-0.4825825	6.3363	23.6584	1.150428e-06	6.659302e-06
"CDAN1"	0.6603189	3.755621	23.65792	1.150714e-06	6.659302e-06
"USP19"	0.5497888	6.964572	23.65142	1.154607e-06	6.678664e-06
"AC015977.6"	0.9542087	2.919755	23.64188	1.160346e-06	6.708677e-06
"ARHGAP17"	-0.5833011	4.798391	23.63431	1.164921e-06	6.731939e-06
"CTC-379B2.4"	0.4750128	7.205426	23.62962	1.167762e-06	6.745165e-06
"CTD-3096P4.1"	-0.5310032	6.078106	23.62465	1.170781e-06	6.759406e-06
"MIR224"	-0.8476796	3.416791	23.6124	1.17826e-06	6.799368e-06
"MIR520H"	0.7462215	1.710027	23.60745	1.181291e-06	6.81364e-06
"RP11-15H20.3"	-0.5032372	6.075719	23.6043	1.183226e-06	6.821573e-06
"RP11-534N16.1"	0.5015367	5.229422	23.58806	1.193257e-06	6.876159e-06
"RP11-503E24.2"	0.4575898	5.513474	23.58115	1.197551e-06	6.897643e-06
"KLHL15"	0.9117452	2.025691	23.57892	1.198937e-06	6.902369e-06
"LRRC39"	-1.022008	2.751598	23.56738	1.206151e-06	6.940626e-06
"AC068987.1"	-0.7708502	2.392423	23.54457	1.220533e-06	7.020076e-06
"RNU6-1189P"	0.4606673	5.225439	23.53598	1.225995e-06	7.04817e-06
"RP11-864N7.2"	-0.6017262	5.476899	23.51155	1.241663e-06	7.134883e-06
"AC022021.1"	-0.5580768	4.668554	23.50627	1.245071e-06	7.151101e-06
"HSP90AA1"	-0.5717921	3.122407	23.50012	1.249057e-06	7.17062e-06
"KLRC1"	0.5761415	3.688249	23.49472	1.252573e-06	7.187424e-06
"WWP2"	-0.6521362	2.238876	23.48942	1.256025e-06	7.202445e-06
"PHKB"	-0.7939322	2.726467	23.48889	1.256371e-06	7.202445e-06
"PMEPA1"	0.8855718	6.530793	23.47579	1.264955e-06	7.248252e-06
"TTC8"	0.6277548	3.14886	23.46709	1.270688e-06	7.277687e-06
"C3orf58"	-1.103713	1.755377	23.46249	1.27373e-06	7.291688e-06
"RP11-464F9.1"	0.6412648	2.819083	23.45621	1.277893e-06	7.312091e-06
"LINC00486"	0.508786	6.857171	23.45436	1.279126e-06	7.315712e-06
"CTD-2522B17.6"	1.073073	3.040375	23.44974	1.282201e-06	7.329866e-06
"TMEM198"	0.6693041	5.325989	23.44751	1.283689e-06	7.334937e-06
"RN7SL685P"	0.4523486	5.84133	23.44542	1.285086e-06	7.338917e-06
"SNORD14C"	-0.6659278	6.338348	23.44466	1.285588e-06	7.338917e-06
"RARRES2P4"	-0.4971881	7.407043	23.43711	1.290646e-06	7.364343e-06
"RP11-159D23.2"	-1.035041	7.776244	23.43166	1.294308e-06	7.38179e-06
"MIR3121"	0.6220951	6.804911	23.4285	1.296437e-06	7.390476e-06
"PVRL3-AS1"	-0.6992816	4.070547	23.42731	1.297236e-06	7.391583e-06
"RN7SL114P"	0.4729183	7.230369	23.41673	1.304395e-06	7.428905e-06
"RPL7P30"	0.5774918	4.78741	23.40671	1.311203e-06	7.463385e-06
"LMO4"	-0.9806222	2.502212	23.40602	1.311672e-06	7.463385e-06
"RP11-304C12.3"	0.7979061	3.907279	23.3796	1.32981e-06	7.563063e-06
"NAV2"	-0.473721	5.744181	23.37814	1.330824e-06	7.565306e-06
"RP11-1152H14.1"	-1.634404	1.582273	23.36817	1.337742e-06	7.601091e-06
"NDUFC1"	-0.5022972	5.92957	23.32813	1.365878e-06	7.757346e-06
"DKFZP434O1614"	-0.9629772	1.533538	23.31104	1.378069e-06	7.822947e-06
"POM121C"	-0.6403461	3.49306	23.29359	1.390628e-06	7.890572e-06
"RP11-973D8.4"	-0.9683426	3.378144	23.28853	1.394293e-06	7.90769e-06
"ISCA1P2"	0.4902732	5.196825	23.24205	1.4284e-06	8.097364e-06
"HYDIN2"	-0.5409585	8.605099	23.2314	1.436331e-06	8.136796e-06
"MAFB"	-0.5914186	7.578944	23.23092	1.43669e-06	8.136796e-06
"FAM179B"	0.7400559	2.550131	23.21827	1.446169e-06	8.186687e-06
"RP11-382B18.3"	-0.670483	2.209667	23.21446	1.449034e-06	8.199098e-06
"RP11-305L7.6"	0.7533146	5.764429	23.20875	1.453349e-06	8.219704e-06
"RP11-648C16.1"	-0.5630975	3.964013	23.20757	1.454237e-06	8.220919e-06
"RNU5B-6P"	0.6278595	7.152241	23.18764	1.469391e-06	8.302738e-06
"C11orf74"	-0.8549571	3.570559	23.186	1.470638e-06	8.305943e-06
"RP5-966M1.6"	0.4531631	6.639366	23.17591	1.478379e-06	8.345795e-06
"RP13-20L14.1"	-0.5052404	7.340833	23.14089	1.505547e-06	8.495241e-06
"AHCTF1P1"	0.5263486	5.718647	23.12468	1.518296e-06	8.56322e-06
"UBR2"	0.4495546	5.469126	23.11374	1.526959e-06	8.608102e-06
"RP11-840I19.3"	-0.4431402	6.936444	23.09991	1.537982e-06	8.66624e-06
"RP11-122C5.1"	-0.5119619	6.542401	23.09477	1.542099e-06	8.685426e-06
"CTD-2531D15.4"	0.4751127	6.129455	23.07078	1.561457e-06	8.790398e-06
"RP5-894A10.2"	-0.6075776	4.897237	23.06119	1.569262e-06	8.830264e-06
"MIR585"	-0.9018017	2.712924	23.0486	1.579576e-06	8.884203e-06
"HNRNPA1P19"	0.6319155	2.19953	23.03649	1.589552e-06	8.936199e-06
"RAG1"	-0.5784266	4.673395	23.03319	1.592284e-06	8.947432e-06
"AC012379.1"	0.7725977	3.375255	23.02557	1.598606e-06	8.978826e-06
"ATP1A2"	-0.5936415	3.587393	23.01357	1.608623e-06	9.030929e-06
"TMEM245"	0.5944814	5.233522	23.0097	1.611862e-06	9.041322e-06
"HCFC1"	0.4463595	5.188768	23.00959	1.611955e-06	9.041322e-06
"AC019205.2"	0.4484564	5.756504	23.00755	1.613661e-06	9.046731e-06
"AC007382.1"	-0.4547445	8.063297	23.00596	1.615003e-06	9.050098e-06
"SPATA3"	-0.5376162	5.859874	22.98034	1.636667e-06	9.165387e-06
"DRD1"	0.8287239	1.346862	22.97986	1.637079e-06	9.165387e-06
"RP11-698F20.3"	0.4374337	5.363572	22.96161	1.652687e-06	9.248528e-06
"RP11-385F5.4"	0.5985555	3.684572	22.94853	1.663972e-06	9.307413e-06
"GCSHP4"	0.8350952	4.364624	22.94014	1.671252e-06	9.343852e-06
"AC067956.1"	0.5574319	4.690918	22.92582	1.683748e-06	9.409407e-06
"AC092295.4"	-0.5020221	5.74593	22.91602	1.692358e-06	9.453194e-06
"CTB-58E17.9"	-0.8850854	6.442226	22.9142	1.693961e-06	9.457818e-06
"RP11-93K22.13"	-0.5016545	4.78378	22.90877	1.698753e-06	9.476789e-06
"TNFAIP8L1"	-0.6532837	2.957226	22.90859	1.698911e-06	9.476789e-06
"OACYLP"	-0.470721	8.475929	22.90043	1.706135e-06	9.512735e-06
"RP11-1042B17.5"	0.5340335	6.09381	22.88555	1.7194e-06	9.582318e-06
"GP9"	-0.5119329	6.108773	22.87994	1.724425e-06	9.605939e-06
"RP11-433A10.3"	-0.6781417	3.41456	22.87032	1.733074e-06	9.649711e-06
"MIR764"	-0.956721	2.178072	22.86626	1.736737e-06	9.665697e-06
"RP11-756P10.4"	-0.7036061	2.944472	22.85876	1.74353e-06	9.69908e-06
"OR11K2P"	0.4603813	4.647234	22.85289	1.748863e-06	9.724315e-06
"NDUFB6"	0.504944	7.140276	22.84331	1.757605e-06	9.768473e-06
"SLC25A6P3"	-0.5279677	7.685466	22.83694	1.763439e-06	9.79644e-06
"RP11-677M14.6"	-0.4679357	6.772983	22.82872	1.770996e-06	9.833943e-06
"RNU6-1284P"	-0.7528425	3.976981	22.81437	1.784266e-06	9.903097e-06
"RP11-67H24.2"	0.5427975	4.235475	22.8135	1.785073e-06	9.903097e-06
"RP11-867G23.8"	-0.597775	5.998503	22.80888	1.789375e-06	9.922452e-06
"PIDD"	-0.7157364	2.393453	22.80492	1.793061e-06	9.938381e-06
"MIR4654"	-0.6614055	6.404428	22.80157	1.796191e-06	9.95121e-06
"MIR4699"	0.546279	7.333028	22.79377	1.803495e-06	9.98714e-06
"RP11-548K12.10"	0.4451281	6.251627	22.78304	1.813596e-06	1.003852e-05
"RP11-789L4.1"	-0.7115724	6.914201	22.77615	1.820102e-06	1.006997e-05
"LTB4R2"	0.5192703	5.110086	22.76309	1.832517e-06	1.013406e-05
"TPTE2P3"	0.5156213	4.534934	22.75888	1.83654e-06	1.015171e-05
"MARCO"	0.6936735	2.272692	22.75576	1.839519e-06	1.016357e-05
"TMEM30B"	0.4928885	6.329675	22.73305	1.861384e-06	1.027972e-05
"YWHAZP2"	-0.5095225	6.429227	22.72382	1.87035e-06	1.032457e-05
"RP11-578F21.12"	-0.5001924	4.472136	22.68789	1.905647e-06	1.051465e-05
"GRIN2C"	-0.7782632	1.616119	22.68241	1.911091e-06	1.053993e-05
"GFAP"	0.4236375	6.284704	22.65928	1.934239e-06	1.066277e-05
"EXOC3"	-0.6809514	5.65253	22.6437	1.94999e-06	1.074475e-05
"ZNF19"	-0.5459325	5.921898	22.62264	1.971477e-06	1.085825e-05
"DTL"	-0.490105	6.231118	22.60107	1.993739e-06	1.097591e-05
"RPS6KA5"	0.5181393	7.666142	22.59489	2.000154e-06	1.100626e-05
"RP11-561C5.5"	-0.5460442	10.17795	22.59213	2.003037e-06	1.101716e-05
"RP11-570H19.2"	0.5671864	4.102674	22.57877	2.01701e-06	1.108901e-05
"RP1-97J1.2"	0.5360596	6.944811	22.57359	2.022458e-06	1.111396e-05
"THSD7B"	-0.7504894	10.29395	22.56742	2.028962e-06	1.114468e-05
"H1FX"	0.4294215	5.784396	22.5664	2.03004e-06	1.114559e-05
"RP11-439E19.9"	0.516347	3.429491	22.54713	2.050506e-06	1.125289e-05
"VSTM2B"	-0.4696906	4.444988	22.5453	2.052462e-06	1.125856e-05
"ACOT9"	-0.4840136	4.716414	22.53006	2.068811e-06	1.134315e-05
"RP11-97O12.2"	-0.6457607	4.848019	22.52873	2.070239e-06	1.134588e-05
"SLC7A1"	-0.9758036	1.343665	22.52042	2.079213e-06	1.138994e-05
"RNU6-891P"	-0.3835758	8.066683	22.49873	2.102821e-06	1.15141e-05
"HDAC4"	0.69521	3.293485	22.49212	2.110075e-06	1.154864e-05
"RP11-63M22.2"	-0.5452206	6.201566	22.48405	2.118958e-06	1.159206e-05
"OR13G1"	0.6818104	4.253849	22.46755	2.137234e-06	1.16868e-05
"RP11-248J18.3"	-0.7522268	3.731877	22.4655	2.139518e-06	1.169405e-05
"HNRNPR"	-0.5223545	5.557078	22.4449	2.16259e-06	1.181486e-05
"ZNF442"	0.8879174	1.549649	22.42269	2.187746e-06	1.194695e-05
"CCDC141"	-0.4929841	5.049285	22.4115	2.200526e-06	1.201137e-05
"RP11-588H23.5"	0.5032373	7.310325	22.40485	2.208162e-06	1.204766e-05
"MAPK4"	0.5626867	6.423435	22.40283	2.210477e-06	1.20549e-05
"RP11-328P23.3"	0.5304336	4.708851	22.40047	2.213197e-06	1.206434e-05
"FEZF2"	-0.6526733	3.746633	22.39738	2.216764e-06	1.207839e-05
"DIS3"	0.485042	6.446163	22.39412	2.220524e-06	1.209348e-05
"ZNF736P6Y"	0.5005649	5.455443	22.38568	2.230308e-06	1.214135e-05
"RP5-823G15.5"	-0.3996919	7.332308	22.38429	2.231917e-06	1.21447e-05
"ANXA10"	-0.5236764	5.841906	22.38089	2.23588e-06	1.216083e-05
"NF1P1"	-0.6409163	5.107566	22.36231	2.25761e-06	1.227355e-05
"SSX4"	0.7103184	5.038732	22.35964	2.260749e-06	1.228515e-05
"SLC25A31"	-0.9012245	2.655026	22.33188	2.293674e-06	1.245852e-05
"CALCP"	0.6588005	4.79208	22.32782	2.298523e-06	1.24793e-05
"AC084809.2"	-0.5041012	6.831203	22.31815	2.310132e-06	1.253585e-05
"AL158040.1"	-0.4567949	6.385778	22.31743	2.310992e-06	1.253585e-05
"DNM1P30"	-0.4617154	7.580484	22.31408	2.315025e-06	1.255215e-05
"ITGB1P1"	-1.083155	1.81669	22.31207	2.317451e-06	1.255972e-05
"RN7SL43P"	0.7481407	1.674821	22.30903	2.321126e-06	1.257405e-05
"ADAM8"	-0.8072363	6.188417	22.29771	2.33485e-06	1.264279e-05
"PIGFP1"	0.5840724	5.545737	22.29605	2.336862e-06	1.264807e-05
"RNA5SP327"	0.4887255	5.464482	22.2945	2.338755e-06	1.265271e-05
"RP11-241F15.5"	-0.4117027	6.398285	22.2846	2.350843e-06	1.271246e-05
"RP11-296O14.2"	0.4798358	6.250359	22.28249	2.353431e-06	1.272082e-05
"AC006116.27"	0.7901931	2.007706	22.27492	2.362726e-06	1.276541e-05
"FRAT2"	-0.4738497	6.687436	22.26498	2.374991e-06	1.2826e-05
