"identifier"	"translatedmRNA.apvEff"	"translatedmRNA.apvRvmPAdj"	"totalmRNA.apvEff"	"totalmRNA.apvRvmPAdj"	"translation.apvEff"	"translation.apvRvmPAdj"	"buffering.apvEff"	"buffering.apvRvmPAdj"	"singleRegMode"
"EIF2S2P5"	"EIF2S2P5"	0.24491618894716	0.195799634831174	0.547438651424977	0.0452342084509511	0.387470091920835	0.433459746517019	0.645742540500607	0.134746364525308	"buffering"
"EIF3A"	"EIF3A"	-0.384316105196954	0.0302417843614089	-0.323374283097651	0.0377624556140224	-0.255588049069986	0.444514963348031	-0.173780246351687	0.394250812027238	"abundance"
"EIF3CL"	"EIF3CL"	1.28338701656371	0.00382988277185148	1.04423770049932	0.00395354580464943	0.416776337848886	0.242630140010014	-0.393123342558871	0.151936165119002	"abundance"
"EIF3EP2"	"EIF3EP2"	-1.10736137383366	0.0325314507589114	-0.644882803374894	0.0223887022358385	-0.966807858710458	0.317165193516538	-0.58296085036179	0.189759704364276	"abundance"
"EIF3FP1"	"EIF3FP1"	0.0778824099963973	0.761897654392861	0.0809936513071274	0.421119258909913	0.170322982819474	0.687010102643875	0.0925218545249646	0.552971550187463	"background"
"EIF3H"	"EIF3H"	-0.396413573785127	0.0500064015928125	-0.807462379611126	0.00408253328745196	-1.17113969942911	0.105982280541198	-1.06376872470956	0.0437768607854365	"abundance"
"EIF3IP1"	"EIF3IP1"	-0.969986130997469	0.0954055210022166	0.271002273632813	0.509468053048822	-0.792811120725841	0.322602457550522	-0.1705092678344	0.819166789845108	"background"
"EIF3LP1"	"EIF3LP1"	-0.331547521199032	0.038172558557048	-0.21729617944812	0.0334406959463174	-0.157468172980805	0.636293220738021	-0.126815322695785	0.404734764582279	"abundance"
"EIF3LP2"	"EIF3LP2"	0.177277674654746	0.055795776615642	0.222645961518151	0.0110886007238697	-0.177117104192966	0.432888359330253	0.129696528302397	0.281482753611937	"abundance"
"EIF4A1"	"EIF4A1"	0.404647046863171	0.00893365718190034	0.382931850742292	0.00373180433042283	0.263832369351476	0.532895985411923	0.324625685734508	0.115028707755959	"abundance"
"EIF4A1P3"	"EIF4A1P3"	-0.884284994329164	0.00402867971456178	-0.525897662434979	0.00764008375615232	-0.584779991381805	0.16537877397499	0.0560570926189849	0.876196537006807	"abundance"
"EIF4A1P5"	"EIF4A1P5"	0.104033940719917	0.164241246056875	0.167169013610295	0.0352466387438985	0.0945633721327805	0.662210148051128	0.154002848749159	0.252887603316696	"background"
"EIF4A1P8"	"EIF4A1P8"	-0.804256433243702	0.00746394640753015	0.269329726219578	0.244220523385313	-0.662773698036369	0.112854708748009	-0.806930283107363	0.0836749391142802	"translation"
"EIF4A1P9"	"EIF4A1P9"	-0.0501118140767822	0.623632791568791	0.000491613050593642	0.994445356268444	-0.0505138616400513	0.837577076865575	0.0152428919031529	0.906761610236371	"background"
"EIF4A2"	"EIF4A2"	0.098430811742392	0.380536153622008	0.0332632386175362	0.72739796337226	0.0828442194173657	0.741004308098623	-0.00618842246017959	0.970224751433126	"background"
"EIF4A2P2"	"EIF4A2P2"	0.773968160689449	0.00519914877585018	0.600197396835821	0.0414708716763426	0.657725499836386	0.156287653337985	-0.0917153002195278	0.926040686534472	"abundance"
"EIF4A2P3"	"EIF4A2P3"	-0.386365003936266	0.0266299412307764	-0.53139217001411	0.00274861197937346	0.699485809170656	0.0889341778448092	-0.346097730144843	0.0743247561796646	"abundance"
"EIF4A2P4"	"EIF4A2P4"	0.192764630551222	0.0622161352488724	0.230092359837053	0.0170775044037873	0.350417381604327	0.244661249440418	0.308625134873536	0.0954929759307155	"abundance"
"EIF4A3"	"EIF4A3"	0.156128440226942	0.082639549086837	0.188428978570826	0.0169956164724245	-0.138781544754655	0.582717677335467	0.136639576093586	0.27088240975432	"abundance"
"EIF4BP2"	"EIF4BP2"	0.259221403832089	0.0462764313575586	0.130944066184369	0.112462137098735	0.0861687076306596	0.690236734077461	-0.0523353784383414	0.637309733437588	"abundance"
"EIF4BP3"	"EIF4BP3"	-1.39269767347321	0.0154209173430418	0.212976637062337	0.717674855596469	-1.48954150016954	0.0789178886257309	2.04294648730306	0.0942800020497233	"translation"
"EIF4E"	"EIF4E"	-0.00234916607752522	0.997593854797762	0.0901184518630389	0.688107485544027	-0.265363717531012	0.723986774206734	0.0906646760641767	0.65526659471556	"background"
"EIF4E1B"	"EIF4E1B"	-0.197727753720129	0.0456182409136619	-0.271076138730931	0.0218606240091169	-0.037712545134438	0.867813787430025	0.0496756820065949	0.656320715178364	"abundance"
"EIF4E2"	"EIF4E2"	-0.330780673419605	0.0108462046103683	-0.315691810932763	0.00478807432214462	-0.195733786520363	0.521468176511994	-0.247848182240144	0.15559447670088	"abundance"
"EIF4EBP3"	"EIF4EBP3"	-0.279172446399837	0.0924651379583419	-0.477345090762782	0.00337698800138286	-1.1779084559098	0.0698179656064541	-0.556561328891069	0.0490680834736692	"abundance"
"EIF4ENIF1"	"EIF4ENIF1"	-0.391015351407849	0.00917272771484492	-0.277315170130447	0.00700337877517869	-0.103461635291031	0.698585601466015	-0.162162936905268	0.242028619722744	"abundance"
"EIF4H"	"EIF4H"	-0.609853573203425	0.00525980233504564	-0.574121179008754	0.00570264521125972	-0.410319329187144	0.349585807104736	-0.213473847227871	0.586409817910997	"abundance"
"EIF5"	"EIF5"	-1.33130408947638	0.0037789963479771	-1.09568371226429	0.00226533633633005	-0.381985411359737	0.619196231866062	-0.262450725402124	0.505965703417646	"abundance"
"ELAC1"	"ELAC1"	0.794483590347473	0.00985270557226568	0.495315052369237	0.0025495270511478	2.62700873208427	0.0321897781701512	0.677292411592155	0.0413945662123398	"abundance"
"ELAVL2"	"ELAVL2"	0.0816173413571994	0.405107088939486	0.351386588994496	0.020530479239584	-0.199743924838798	0.382972725816841	0.252573974904981	0.111810590581134	"background"
"ELF2"	"ELF2"	-0.0999859178525071	0.311003591784027	-0.166616674559867	0.043702477489582	0.181548079265358	0.415455221466021	-0.108613711307071	0.345037196779948	"background"
"ELF3"	"ELF3"	-0.283346345396388	0.134075232213212	-0.341306150443034	0.156741575634599	-0.149163625328132	0.672133600345121	-0.130080367824277	0.669746414019262	"background"
"ELF4"	"ELF4"	-0.758948981532418	0.00379792525446673	-0.504932419260768	0.00516460939624386	-1.1397086920374	0.0529736976664554	-1.47431207642137	0.037255450307249	"abundance"
"ELF5"	"ELF5"	-0.26604840161871	0.0224044889903154	-0.292954037289865	0.0207334420026803	-0.234210917270115	0.421505127781807	-0.216612596334096	0.491971877058761	"abundance"
"ELFN2"	"ELFN2"	0.0442536350292642	0.543658082881191	0.016457902198848	0.756440943983003	0.0347711622974778	0.881941196163676	0.00284437554041794	0.981639467577339	"background"
"ELK2AP"	"ELK2AP"	0.853130943866515	0.00409134880559172	0.605124292155153	0.00282366837866523	0.395693567096139	0.332125261601424	0.275698842969812	0.281667583085795	"abundance"
"ELL"	"ELL"	-0.777167353003868	0.00718602211480535	-0.855999130249204	0.00199201569116565	0.496068985220147	0.378837202821507	-0.475010937013609	0.0873077280370737	"abundance"
"ELL3"	"ELL3"	-0.0421725844294167	0.546248139129964	-0.0697498285705729	0.176578274888712	0.000702099042546589	0.997993961963231	-0.067444040752231	0.537355504100797	"background"
"ELMO2P1"	"ELMO2P1"	-0.223481095530548	0.0732686325528242	-0.269412872645584	0.0620548644463586	-0.103663065620457	0.683254847029881	-0.0907824351647593	0.654528336985407	"abundance"
"ELMO3"	"ELMO3"	0.763252384891958	0.0081391610160506	0.621614118494961	0.0172284572083873	0.49213544604732	0.289894904182479	0.137398164627122	0.638817634490238	"abundance"
"ELMOD1"	"ELMOD1"	-0.5204646514961	0.0109428718435582	-0.629559872009558	0.00184642180365977	0.753266177614103	0.219222603074446	-0.466968637066061	0.0581235612359498	"abundance"
"ELMOD2"	"ELMOD2"	-1.02008546096594	0.0140254506599031	-0.656992823925932	0.128696244948972	-1.01932147593374	0.171922544465043	-0.653971234845627	0.467721031175688	"abundance"
"ELMOD3"	"ELMOD3"	1.03868342948619	0.00436149111356629	0.934362188988258	0.00187583252673969	-0.256024368990651	0.527131846415643	0.406432050296233	0.107648521552311	"abundance"
"ELOF1"	"ELOF1"	0.256829831484997	0.026061179721646	0.196823014987659	0.0959189781413677	0.161722125036218	0.464370752705569	-0.28589122897557	0.144061409043622	"abundance"
"ELOVL1"	"ELOVL1"	-0.0182123472299009	0.877264303204946	-0.0234757603829001	0.843105097969673	-0.00554210448016779	0.985395805933111	-0.0109115448488293	0.949860223101342	"background"
"ELOVL4"	"ELOVL4"	-0.0569366478160491	0.419146309055532	0.146365992863537	0.0444195686388927	0.0477835002340736	0.831340540573368	0.0962357181464508	0.402064682127078	"background"
"ELP3"	"ELP3"	1.18565956289344	0.0489909779969471	1.43505063975848	0.00304790154821685	-1.15582466532002	0.428221851507161	1.1089770080594	0.0782231190585282	"abundance"
"ELP4"	"ELP4"	-0.374286257919858	0.0124529305770409	-0.326922588787872	0.0194201696059698	-0.16186715314742	0.496391058635834	0.117313127203885	0.504805342120549	"abundance"
"EMC6"	"EMC6"	-1.07319492888392	0.00587781761600817	0.793141724243377	0.00439800082162034	-0.328191030432307	0.415317183627208	0.281315907378253	0.226415849130701	"background"
"EMC7"	"EMC7"	0.585993912244124	0.00382988277185148	0.410944007825302	0.0067716104738513	0.542357835661167	0.120338363316075	-0.0285660131941743	0.854401933154777	"abundance"
"EMC9"	"EMC9"	-0.0321464549168651	0.751141191399393	-0.135516674898433	0.231112132901409	0.046319970993312	0.850710111034244	-0.106065337143075	0.461629518879181	"background"
"EMD"	"EMD"	-0.511437079051375	0.00518253158699772	-0.302332199643489	0.0107444443068086	-0.286410746488913	0.272114401406737	0.147960613544437	0.386237167894983	"abundance"
"EME2"	"EME2"	0.245929237526165	0.704776599708966	0.0131796794431871	0.982531996049378	0.239287743341621	0.809313523588922	-0.0824346870732799	0.912677637043549	"background"
"EMILIN1"	"EMILIN1"	-0.598466842341902	0.00382542022861212	-0.39362131145359	0.00876842420918287	-0.479786289140863	0.136707574868103	1.36896191797456	0.036568625162733	"abundance"
"EMILIN2"	"EMILIN2"	-0.27549973825445	0.0192535468585797	-0.06279571268756	0.296837227859695	-0.227225490776676	0.337426090024671	0.101084637593602	0.433655656947011	"background"
"EMILIN3"	"EMILIN3"	-0.36588452666598	0.0225457877153156	-0.310091480442594	0.0304133758202615	-0.117641152706125	0.623499545738732	0.0232105186819673	0.871631080869033	"abundance"
"EML1"	"EML1"	-0.248607369351864	0.164694857027022	-0.0799636446799803	0.4735543963431	-0.193628227064618	0.53186713043734	-0.00210361604965037	0.990860655445724	"background"
"EML2"	"EML2"	-0.149321051395918	0.218979078349209	-0.134628647360558	0.123644440585041	0.0531750030975813	0.811069199033566	-0.0389853260924697	0.727938342669825	"background"
"EMP2"	"EMP2"	-0.924095819517523	0.00361854269228114	-0.893999240239338	0.00196171104492003	-1.20705338161912	0.0613803472218508	-1.43285630721205	0.0385295038298811	"abundance"
"EMR3"	"EMR3"	0.196389669952488	0.0363670214363211	0.062185231079221	0.240747465571586	0.178582467823594	0.425187196081903	0.0225944200585166	0.84977914541037	"background"
"EMR4P"	"EMR4P"	-1.2284329163585	0.168991674670403	-0.757598159802615	0.074425118595815	0.324944260372222	0.749035379644771	-0.299289022599497	0.345378148236952	"background"
"ENAM"	"ENAM"	-0.813895572154532	0.0037097612530305	-0.383915482359395	0.00354454573703328	-1.0219793018358	0.111758292811898	-0.510576542046592	0.086877978438755	"translation"
"ENC1"	"ENC1"	0.156739749792438	0.0874273167049606	0.0973063920786892	0.172390437764449	0.0962727269430754	0.662705538556862	-0.0170750215269386	0.896832501138237	"background"
"ENKUR"	"ENKUR"	-1.10020672223553	0.0157082531987332	-0.56977314524281	0.154257861340453	-1.32832558786403	0.109661735229931	-1.34685560777745	0.205836988875733	"translation"
"ENO1P2"	"ENO1P2"	-0.145050783763652	0.373579652658392	-0.361592569643342	0.342618208439488	-0.274211645409713	0.30265120174779	-0.695314586455289	0.0828755748339637	"background"
"ENO4"	"ENO4"	-0.786633709320598	0.0214760299765875	-0.578957345629236	0.0141960982030287	-1.17636553581395	0.213877966472372	-0.793641425984861	0.0942582825092803	"abundance"
"ENPP2"	"ENPP2"	1.15815930485164	0.00626752617458016	1.13520653541733	0.00355472876658122	0.304903142434777	0.757852691112582	0.518392841887718	0.322855039997981	"abundance"
"ENPP5"	"ENPP5"	0.49263911452998	0.0112190437584601	0.222869784764406	0.0341874914505233	0.394176121184065	0.245279033385275	0.121007559721789	0.402279670653627	"abundance"
"ENPP6"	"ENPP6"	0.0149622377778833	0.870507083747188	-0.0388758721376252	0.630912181579478	0.030374278502515	0.904582577805132	-0.0458168353932891	0.740192475523554	"background"
"ENPP7P12"	"ENPP7P12"	0.0192471837797141	0.830643545041892	-0.0998474820236446	0.144813389158456	0.144088750250781	0.520265403433935	-0.110806206924927	0.349350609227775	"background"
"ENPP7P2"	"ENPP7P2"	0.535790301290531	0.153437685217964	0.354740689174099	0.458488723007286	0.691308277603812	0.242620382835024	0.831409224853918	0.260421174638908	"background"
"ENPP7P5"	"ENPP7P5"	-0.226285538084281	0.0594581201950043	-0.341684514297334	0.0291842287741091	-0.00481959105399188	0.985663081798538	-0.0387174949108466	0.755814633435152	"abundance"
"ENPP7P9"	"ENPP7P9"	0.110416157210174	0.401359406952118	-0.00413462730214675	0.966056224726016	0.11411771113992	0.654105086576917	-0.0521585920310077	0.717072688706097	"background"
"ENSAP1"	"ENSAP1"	0.279760251275041	0.0394268101745224	0.291419973684819	0.0283551225836508	0.217433218427415	0.496477215900588	0.2247923593262	0.321428745146007	"abundance"
"ENSAP2"	"ENSAP2"	-0.353815349368829	0.184440311415284	-0.19079137785959	0.0869701856616673	-0.40338810996914	0.401332685564508	-0.201599045394116	0.265860911483082	"background"
"ENSAP3"	"ENSAP3"	-0.073570832868171	0.350719269631415	-0.156141583301229	0.109125529998192	-0.130893105052477	0.560829232750084	-0.231323158914064	0.165909290678841	"background"
"ENTHD2"	"ENTHD2"	0.492306626480644	0.111002860787815	0.363990856135821	0.0359891563201844	-0.201675774205675	0.599816560277386	0.170121112938721	0.293226800399819	"abundance"
"ENTPD7"	"ENTPD7"	1.07090468466551	0.190085642007776	1.10474833556101	0.129258693941206	0.256136601442202	0.836017845223084	0.524735926134511	0.528850937980241	"background"
"EP400"	"EP400"	0.393554288245551	0.00983022659970356	0.477305262331978	0.00372076994454176	-0.0274833383359727	0.919985493487922	0.124309736534957	0.324739660016468	"abundance"
"EPB41L3"	"EPB41L3"	0.402845408767824	0.00925171517127365	0.284123506387213	0.0150001245351026	0.153458609132169	0.491815981376485	-0.118124753986233	0.351366884001372	"abundance"
"EPB41L4A-AS2"	"EPB41L4A-AS2"	-0.351016013102305	0.183468075759122	-0.123939003571587	0.367493269884646	-0.180018865196461	0.601688720241827	0.0180549109209399	0.925328699015198	"background"
"EPB41L4B"	"EPB41L4B"	-0.0546727588353209	0.693951980779382	-0.0683037110798761	0.318838727271785	0.00731068670574686	0.984397864419754	-0.0607080471192436	0.628352233846069	"background"
"EPB41L5"	"EPB41L5"	0.484154673165291	0.0109400608401824	0.345934698251353	0.00875179262940999	0.565146798341763	0.165276928290121	0.394227196129704	0.0903496988654117	"abundance"
"EPC2"	"EPC2"	-0.103154234715232	0.464645969108495	-0.0454899369779791	0.593023179661358	-0.0290822566876332	0.905402877686491	0.0102496209513716	0.932556792884266	"background"
"EPHA10"	"EPHA10"	-0.477859831311416	0.0518155498321776	-0.611719432249539	0.00188229532864662	2.4806177665891	0.0329379368905963	-0.514590428819017	0.0486226645194773	"abundance"
"EPHA6"	"EPHA6"	0.515057840062256	0.389282882223079	0.549459617370565	0.460681035024156	0.29237240570464	0.751207291341442	0.212340018843972	0.828168282640737	"background"
"EPHA7"	"EPHA7"	1.67945237825047	0.0188683071345123	0.999280796564403	0.0123187418313753	2.50007345513535	0.123302296536773	1.36403677985964	0.0994566175996033	"translation"
"EPHA8"	"EPHA8"	0.0366806344017956	0.955683573903707	1.0240474449465	0.04018288987953	0.0099161298361472	0.995948160226606	1.02371010211806	0.137507408508597	"buffering"
"EPHB1"	"EPHB1"	-0.582700720609116	0.00446350446326789	-0.500402352647725	0.00244260220928034	-0.851405242977327	0.199659899815395	-0.655891900681307	0.0582382751191852	"abundance"
"EPHX1"	"EPHX1"	-0.57643569766943	0.00407093496047998	-0.558180428290417	0.00184642180365977	-0.190358673628447	0.498742331953511	-0.333990022025257	0.110066523506187	"abundance"
"EPHX3"	"EPHX3"	0.0636262878750786	0.448239742601943	-0.0986763782641136	0.108162405824274	0.0105906130429467	0.971309157143504	-0.0907202013027995	0.433579253993125	"background"
"EPN1"	"EPN1"	0.856284576529953	0.0037789963479771	0.724987876803987	0.00244309799058372	0.303820338122616	0.440468199662464	0.0502961675618021	0.864432916900233	"abundance"
"EPN2"	"EPN2"	0.507167905161037	0.227247471373354	-0.60179410427236	0.165651325019663	0.636866606168441	0.410652186985662	-0.713531406700666	0.290500371954225	"background"
"EPPK1"	"EPPK1"	-0.842247041659096	0.0139740261024246	-0.989222312262838	0.0115394380442798	-0.244419721271961	0.702262397340923	-0.307412612115837	0.401784110290714	"abundance"
"EPS15"	"EPS15"	-0.200621661900401	0.042948030341016	-0.241928071724738	0.00898755480993229	-0.2136671225629	0.425706078664019	-0.245241001897563	0.119832128128456	"abundance"
"EPSTI1"	"EPSTI1"	-0.620774710520811	0.00655931306352495	-0.544516556756105	0.00398116712567038	-0.113982989035911	0.698631816131675	-0.185110668972697	0.396843278420787	"abundance"
"EPX"	"EPX"	0.0830331121608721	0.473472607959827	-0.00562238472409504	0.951959977458593	0.0876656960910243	0.715739407206133	-0.0479585745659437	0.728777844870064	"background"
"ERAP2"	"ERAP2"	0.135534152690767	0.335249728148682	0.112872979070637	0.461248937297978	0.128644764329306	0.669128349598943	0.100939035157436	0.665297665352693	"background"
"ERBB2"	"ERBB2"	-0.469628694138866	0.0107261102545049	-0.613227605394888	0.00334250914960543	0.0821036533290322	0.810620545435018	-0.262402520593436	0.155798165563953	"abundance"
